INT	INT	INT	INT
27546	26341	26342	990000
27547	26341	26342	990000
27549	26341	26342	990000
27551	26351	26352	990000
27552	26351	26352	990000
27553	26351	26352	990000
27554	26351	26352	990000
27555	26351	26352	990000
27556	26351	26352	990000
27557	26351	26352	990000
27558	26351	26352	990000
27559	26351	26352	990000
27561	-1	-1	100000
27562	-1	-1	100000
27569	-1	-1	100000
27571	-1	-1	500000
27572	-1	-1	500000
27573	-1	-1	500000
27579	-1	-1	500000
27581	-1	-1	600000
27582	-1	-1	600000
27583	-1	-1	600000
27584	-1	-1	600000
27589	-1	-1	600000
27591	-1	-1	700000
27592	-1	-1	700000
27593	-1	-1	700000
27594	-1	-1	700000
27595	-1	-1	700000
27599	-1	-1	700000
27601	-1	-1	800000
27602	-1	-1	800000
27603	-1	-1	800000
27604	-1	-1	800000
27605	-1	-1	800000
27606	-1	-1	800000
27609	-1	-1	800000
27611	26361	26362	990000
27612	26361	26362	990000
27613	26361	26362	990000
27614	26361	26362	990000
27615	26361	26362	990000
27616	26361	26362	990000
27617	26361	26362	990000
27619	26361	26362	990000
27621	26371	26372	990000
27622	26371	26372	990000
27623	26371	26372	990000
27624	26371	26372	990000
27625	26371	26372	990000
27626	26371	26372	990000
27627	26371	26372	990000
27628	26371	26372	990000
27629	26371	26372	990000
27631	-1	-1	100000
27632	-1	-1	100000
27639	-1	-1	100000
27641	-1	-1	500000
27642	-1	-1	500000
27643	-1	-1	500000
27649	-1	-1	500000
27651	-1	-1	600000
27652	-1	-1	600000
27653	-1	-1	600000
27654	-1	-1	600000
27659	-1	-1	600000
27661	-1	-1	700000
27662	-1	-1	700000
27663	-1	-1	700000
27664	-1	-1	700000
27665	-1	-1	700000
27669	-1	-1	700000
27671	-1	-1	800000
27672	-1	-1	800000
27673	-1	-1	800000
27674	-1	-1	800000
27675	-1	-1	800000
27676	-1	-1	800000
27679	-1	-1	800000
27681	26361	26362	990000
27682	26361	26362	990000
27683	26361	26362	990000
27684	26361	26362	990000
27685	26361	26362	990000
27686	26361	26362	990000
27687	26361	26362	990000
27689	26361	26362	990000
27691	26371	26372	990000
27692	26371	26372	990000
27693	26371	26372	990000
27694	26371	26372	990000
27695	26371	26372	990000
27696	26371	26372	990000
27697	26371	26372	990000
27698	26371	26372	990000
27699	26371	26372	990000
27701	26381	26382	990000
27702	26381	26382	990000
27703	26381	26382	990000
27704	26381	26382	990000
27705	26381	26382	990000
27706	26381	26382	990000
27707	26381	26382	990000
27708	26381	26382	990000
27709	26381	26382	990000
27711	26391	26392	990000
27712	26391	26392	990000
27713	26391	26392	990000
27714	26391	26392	990000
27715	26391	26392	990000
27716	26391	26392	990000
27717	26391	26392	990000
27718	26391	26392	990000
27719	26391	26392	990000
27721	26401	26402	990000
27722	26401	26402	990000
27723	26401	26402	990000
27724	26401	26402	990000
27725	26401	26402	990000
27726	26401	26402	990000
27727	26401	26402	990000
27728	26401	26402	990000
27729	26401	26402	990000
27731	26411	26412	990000
27732	26411	26412	990000
27733	26411	26412	990000
27734	26411	26412	990000
27735	26411	26412	990000
27736	26411	26412	990000
27737	26411	26412	990000
27738	26411	26412	990000
27739	26411	26412	990000
27741	-1	-1	300000
27742	-1	-1	300000
27749	-1	-1	300000
27751	-1	-1	100000
27752	-1	-1	100000
27759	-1	-1	100000
27761	-1	-1	500000
27762	-1	-1	500000
27763	-1	-1	500000
27769	-1	-1	500000
27771	-1	-1	600000
27772	-1	-1	600000
27773	-1	-1	600000
27774	-1	-1	600000
27779	-1	-1	600000
27781	-1	-1	700000
27782	-1	-1	700000
27783	-1	-1	700000
27784	-1	-1	700000
27785	-1	-1	700000
27789	-1	-1	700000
27791	-1	-1	800000
27792	-1	-1	800000
27793	-1	-1	800000
27794	-1	-1	800000
27795	-1	-1	800000
27796	-1	-1	800000
27799	-1	-1	800000
27801	26541	26542	990000
27802	26541	26542	990000
27803	26541	26542	990000
27804	26541	26542	990000
27805	26541	26542	990000
27806	26541	26542	990000
27807	26541	26542	990000
27809	26541	26542	990000
27811	26551	26552	990000
27812	26551	26552	990000
27813	26551	26552	990000
27814	26551	26552	990000
27815	26551	26552	990000
27816	26551	26552	990000
27817	26551	26552	990000
27818	26551	26552	990000
27819	26551	26552	990000
27821	-1	-1	300000
27822	-1	-1	300000
27831	-1	-1	500000
27832	-1	-1	500000
27833	-1	-1	500000
27839	-1	-1	500000
27841	-1	-1	300000
27842	-1	-1	300000
27849	-1	-1	300000
27851	-1	-1	300000
27852	-1	-1	300000
27859	-1	-1	300000
27861	-1	-1	300000
27862	-1	-1	300000
27869	-1	-1	300000
27871	-1	-1	300000
27872	-1	-1	300000
27879	-1	-1	300000
27901	-1	-1	100000
27902	-1	-1	100000
27909	-1	-1	100000
27911	-1	-1	500000
27912	-1	-1	500000
27913	-1	-1	500000
27919	-1	-1	500000
27921	-1	-1	600000
27922	-1	-1	600000
27923	-1	-1	600000
27924	-1	-1	600000
27929	-1	-1	600000
27931	-1	-1	700000
27932	-1	-1	700000
27933	-1	-1	700000
27934	-1	-1	700000
27935	-1	-1	700000
27939	-1	-1	700000
27941	-1	-1	800000
27942	-1	-1	800000
27943	-1	-1	800000
27944	-1	-1	800000
27945	-1	-1	800000
27946	-1	-1	800000
27949	-1	-1	800000
27951	26441	26442	990000
27952	26441	26442	990000
27953	26441	26442	990000
27954	26441	26442	990000
27955	26441	26442	990000
27956	26441	26442	990000
27957	26441	26442	990000
27959	26441	26442	990000
27961	26451	26452	990000
27962	26451	26452	990000
27963	26451	26452	990000
27964	26451	26452	990000
27965	26451	26452	990000
27966	26451	26452	990000
27967	26451	26452	990000
27968	26451	26452	990000
27969	26451	26452	990000
27971	-1	-1	100000
27972	-1	-1	100000
27979	-1	-1	100000
27981	-1	-1	500000
27982	-1	-1	500000
27983	-1	-1	500000
27989	-1	-1	500000
27991	-1	-1	600000
27992	-1	-1	600000
27993	-1	-1	600000
27994	-1	-1	600000
27999	-1	-1	600000
28001	-1	-1	700000
28002	-1	-1	700000
28003	-1	-1	700000
28004	-1	-1	700000
28005	-1	-1	700000
28009	-1	-1	700000
28011	-1	-1	800000
28012	-1	-1	800000
28013	-1	-1	800000
28014	-1	-1	800000
28015	-1	-1	800000
28016	-1	-1	800000
28019	-1	-1	800000
28021	26461	26462	990000
28022	26461	26462	990000
28023	26461	26462	990000
28024	26461	26462	990000
28025	26461	26462	990000
28026	26461	26462	990000
28027	26461	26462	990000
28029	26461	26462	990000
28031	26471	26472	990000
28032	26471	26472	990000
28033	26471	26472	990000
28034	26471	26472	990000
28035	26471	26472	990000
28036	26471	26472	990000
28037	26471	26472	990000
28038	26471	26472	990000
28039	26471	26472	990000
28041	-1	-1	100000
28042	-1	-1	100000
28049	-1	-1	100000
28051	-1	-1	500000
28052	-1	-1	500000
28053	-1	-1	500000
28059	-1	-1	500000
28061	-1	-1	600000
28062	-1	-1	600000
28063	-1	-1	600000
28064	-1	-1	600000
28069	-1	-1	600000
28071	-1	-1	700000
28072	-1	-1	700000
28073	-1	-1	700000
28074	-1	-1	700000
28075	-1	-1	700000
28079	-1	-1	700000
28081	-1	-1	800000
28082	-1	-1	800000
28083	-1	-1	800000
28084	-1	-1	800000
28085	-1	-1	800000
28086	-1	-1	800000
28089	-1	-1	800000
28091	26481	26482	990000
28092	26481	26482	990000
28093	26481	26482	990000
28094	26481	26482	990000
28095	26481	26482	990000
28096	26481	26482	990000
28097	26481	26482	990000
28099	26481	26482	990000
28101	26491	26492	990000
28102	26491	26492	990000
28103	26491	26492	990000
28104	26491	26492	990000
28105	26491	26492	990000
28106	26491	26492	990000
28107	26491	26492	990000
28108	26491	26492	990000
28109	26491	26492	990000
28111	-1	-1	100000
28112	-1	-1	100000
28119	-1	-1	100000
28121	-1	-1	500000
28122	-1	-1	500000
28123	-1	-1	500000
28129	-1	-1	500000
28131	-1	-1	600000
28132	-1	-1	600000
28133	-1	-1	600000
28134	-1	-1	600000
28139	-1	-1	600000
28141	-1	-1	700000
28142	-1	-1	700000
28143	-1	-1	700000
28144	-1	-1	700000
28145	-1	-1	700000
28149	-1	-1	700000
28151	-1	-1	800000
28152	-1	-1	800000
28153	-1	-1	800000
28154	-1	-1	800000
28155	-1	-1	800000
28156	-1	-1	800000
28159	-1	-1	800000
28161	26501	26502	990000
28162	26501	26502	990000
28163	26501	26502	990000
28164	26501	26502	990000
28165	26501	26502	990000
28166	26501	26502	990000
28167	26501	26502	990000
28169	26501	26502	990000
28171	26511	26512	990000
28172	26511	26512	990000
28173	26511	26512	990000
28174	26511	26512	990000
28175	26511	26512	990000
28176	26511	26512	990000
28177	26511	26512	990000
28178	26511	26512	990000
28179	26511	26512	990000
28181	-1	-1	100000
28182	-1	-1	100000
28189	-1	-1	100000
28191	-1	-1	500000
28192	-1	-1	500000
28193	-1	-1	500000
28199	-1	-1	500000
28201	-1	-1	600000
28202	-1	-1	600000
28203	-1	-1	600000
28204	-1	-1	600000
28209	-1	-1	600000
28211	-1	-1	700000
28212	-1	-1	700000
28213	-1	-1	700000
28214	-1	-1	700000
28215	-1	-1	700000
28219	-1	-1	700000
28221	-1	-1	800000
28222	-1	-1	800000
28223	-1	-1	800000
28224	-1	-1	800000
28225	-1	-1	800000
28226	-1	-1	800000
28229	-1	-1	800000
28231	26521	26522	990000
28232	26521	26522	990000
28233	26521	26522	990000
28234	26521	26522	990000
28235	26521	26522	990000
28236	26521	26522	990000
28237	26521	26522	990000
28239	26521	26522	990000
28241	26531	26532	990000
28242	26531	26532	990000
28243	26531	26532	990000
28244	26531	26532	990000
28245	26531	26532	990000
28246	26531	26532	990000
28247	26531	26532	990000
28248	26531	26532	990000
28249	26531	26532	990000
28251	-1	-1	100000
28252	-1	-1	100000
28259	-1	-1	100000
28261	-1	-1	500000
28262	-1	-1	500000
28263	-1	-1	500000
28269	-1	-1	500000
28271	-1	-1	600000
28272	-1	-1	600000
28273	-1	-1	600000
28274	-1	-1	600000
28279	-1	-1	600000
28281	-1	-1	700000
28282	-1	-1	700000
28283	-1	-1	700000
28284	-1	-1	700000
28285	-1	-1	700000
28289	-1	-1	700000
28291	-1	-1	800000
28292	-1	-1	800000
28293	-1	-1	800000
28294	-1	-1	800000
28295	-1	-1	800000
28296	-1	-1	800000
28299	-1	-1	800000
28301	26461	26462	990000
28302	26461	26462	990000
28303	26461	26462	990000
28304	26461	26462	990000
28305	26461	26462	990000
28306	26461	26462	990000
28307	26461	26462	990000
28309	26461	26462	990000
28311	26471	26472	990000
28312	26471	26472	990000
28313	26471	26472	990000
28314	26471	26472	990000
28315	26471	26472	990000
28316	26471	26472	990000
28317	26471	26472	990000
28318	26471	26472	990000
28319	26471	26472	990000
28321	-1	-1	300000
28322	-1	-1	300000
28329	-1	-1	300000
28331	-1	-1	100000
28332	-1	-1	100000
28339	-1	-1	100000
28341	-1	-1	500000
28342	-1	-1	500000
28343	-1	-1	500000
28349	-1	-1	500000
28351	-1	-1	600000
28352	-1	-1	600000
28353	-1	-1	600000
28354	-1	-1	600000
28359	-1	-1	600000
28361	-1	-1	700000
28362	-1	-1	700000
28363	-1	-1	700000
28364	-1	-1	700000
28365	-1	-1	700000
28369	-1	-1	700000
28371	-1	-1	800000
28372	-1	-1	800000
28373	-1	-1	800000
28374	-1	-1	800000
28375	-1	-1	800000
28376	-1	-1	800000
28379	-1	-1	800000
28381	26501	26502	990000
28382	26501	26502	990000
28383	26501	26502	990000
28384	26501	26502	990000
28385	26501	26502	990000
28386	26501	26502	990000
28387	26501	26502	990000
28389	26501	26502	990000
28391	26511	26512	990000
28392	26511	26512	990000
28393	26511	26512	990000
28394	26511	26512	990000
28395	26511	26512	990000
28396	26511	26512	990000
28397	26511	26512	990000
28398	26511	26512	990000
28399	26511	26512	990000
28401	-1	-1	100000
28402	-1	-1	100000
28409	-1	-1	100000
28411	-1	-1	500000
28412	-1	-1	500000
28413	-1	-1	500000
28419	-1	-1	500000
28421	-1	-1	600000
28422	-1	-1	600000
28423	-1	-1	600000
28424	-1	-1	600000
28429	-1	-1	600000
28431	-1	-1	700000
28432	-1	-1	700000
28433	-1	-1	700000
28434	-1	-1	700000
28435	-1	-1	700000
28439	-1	-1	700000
28441	-1	-1	800000
28442	-1	-1	800000
28443	-1	-1	800000
28444	-1	-1	800000
28445	-1	-1	800000
28446	-1	-1	800000
28449	-1	-1	800000
28451	26501	26502	990000
28452	26501	26502	990000
28453	26501	26502	990000
28454	26501	26502	990000
28455	26501	26502	990000
28456	26501	26502	990000
28457	26501	26502	990000
28459	26501	26502	990000
28461	26511	26512	990000
28462	26511	26512	990000
28463	26511	26512	990000
28464	26511	26512	990000
28465	26511	26512	990000
28466	26511	26512	990000
28467	26511	26512	990000
28468	26511	26512	990000
28469	26511	26512	990000
28471	-1	-1	100000
28472	-1	-1	100000
28479	-1	-1	100000
28481	-1	-1	500000
28482	-1	-1	500000
28483	-1	-1	500000
28489	-1	-1	500000
28491	-1	-1	600000
28492	-1	-1	600000
28493	-1	-1	600000
28494	-1	-1	600000
28499	-1	-1	600000
28501	-1	-1	700000
28502	-1	-1	700000
28503	-1	-1	700000
28504	-1	-1	700000
28505	-1	-1	700000
28509	-1	-1	700000
28511	-1	-1	800000
28512	-1	-1	800000
28513	-1	-1	800000
28514	-1	-1	800000
28515	-1	-1	800000
28516	-1	-1	800000
28519	-1	-1	800000
28521	26361	26362	990000
28522	26361	26362	990000
28523	26361	26362	990000
28524	26361	26362	990000
28525	26361	26362	990000
28526	26361	26362	990000
28527	26361	26362	990000
28529	26361	26362	990000
28531	26371	26372	990000
28532	26371	26372	990000
28533	26371	26372	990000
28534	26371	26372	990000
28535	26371	26372	990000
28536	26371	26372	990000
28537	26371	26372	990000
28538	26371	26372	990000
28539	26371	26372	990000
28541	-1	-1	100000
28542	-1	-1	100000
28549	-1	-1	100000
28551	-1	-1	500000
28552	-1	-1	500000
28553	-1	-1	500000
28559	-1	-1	500000
28561	-1	-1	600000
28562	-1	-1	600000
28563	-1	-1	600000
28564	-1	-1	600000
28569	-1	-1	600000
28571	-1	-1	700000
28572	-1	-1	700000
28573	-1	-1	700000
28574	-1	-1	700000
28575	-1	-1	700000
28579	-1	-1	700000
28581	-1	-1	800000
28582	-1	-1	800000
28583	-1	-1	800000
28584	-1	-1	800000
28585	-1	-1	800000
28586	-1	-1	800000
28589	-1	-1	800000
28591	26361	26362	990000
28592	26361	26362	990000
28593	26361	26362	990000
28594	26361	26362	990000
28595	26361	26362	990000
28596	26361	26362	990000
28597	26361	26362	990000
28599	26361	26362	990000
28601	26371	26372	990000
28602	26371	26372	990000
28603	26371	26372	990000
28604	26371	26372	990000
28605	26371	26372	990000
28606	26371	26372	990000
28607	26371	26372	990000
28608	26371	26372	990000
28609	26371	26372	990000
28611	-1	-1	100000
28612	-1	-1	100000
28619	-1	-1	100000
28621	-1	-1	500000
28622	-1	-1	500000
28623	-1	-1	500000
28629	-1	-1	500000
28631	-1	-1	600000
28632	-1	-1	600000
28633	-1	-1	600000
28634	-1	-1	600000
28639	-1	-1	600000
28641	-1	-1	700000
28642	-1	-1	700000
28643	-1	-1	700000
28644	-1	-1	700000
28645	-1	-1	700000
28649	-1	-1	700000
28651	-1	-1	800000
28652	-1	-1	800000
28653	-1	-1	800000
28654	-1	-1	800000
28655	-1	-1	800000
28656	-1	-1	800000
28659	-1	-1	800000
28661	26581	26582	990000
28662	26581	26582	990000
28663	26581	26582	990000
28664	26581	26582	990000
28665	26581	26582	990000
28666	26581	26582	990000
28667	26581	26582	990000
28669	26581	26582	990000
28671	26591	26592	990000
28672	26591	26592	990000
28673	26591	26592	990000
28674	26591	26592	990000
28675	26591	26592	990000
28676	26591	26592	990000
28677	26591	26592	990000
28678	26591	26592	990000
28679	26591	26592	990000
29311	-1	-1	100000
29312	-1	-1	100000
29319	-1	-1	100000
29321	-1	-1	500000
29322	-1	-1	500000
29323	-1	-1	500000
29329	-1	-1	500000
29331	-1	-1	600000
29332	-1	-1	600000
29333	-1	-1	600000
29334	-1	-1	600000
29339	-1	-1	600000
29341	-1	-1	700000
29342	-1	-1	700000
29343	-1	-1	700000
29344	-1	-1	700000
29345	-1	-1	700000
29349	-1	-1	700000
29351	-1	-1	800000
29352	-1	-1	800000
29353	-1	-1	800000
29354	-1	-1	800000
29355	-1	-1	800000
29356	-1	-1	800000
29359	-1	-1	800000
29361	25981	25982	990000
29362	25981	25982	990000
29363	25981	25982	990000
29364	25981	25982	990000
29365	25981	25982	990000
29366	25981	25982	990000
29367	25981	25982	990000
29369	25981	25982	990000
29371	25991	25992	990000
29372	25991	25992	990000
29373	25991	25992	990000
29374	25991	25992	990000
29375	25991	25992	990000
29376	25991	25992	990000
29377	25991	25992	990000
29378	25991	25992	990000
29379	25991	25992	990000
29381	-1	-1	100000
29382	-1	-1	100000
29389	-1	-1	100000
29391	-1	-1	500000
29392	-1	-1	500000
29393	-1	-1	500000
29399	-1	-1	500000
29401	-1	-1	600000
29402	-1	-1	600000
29403	-1	-1	600000
29404	-1	-1	600000
29409	-1	-1	600000
29411	-1	-1	700000
29412	-1	-1	700000
29413	-1	-1	700000
29414	-1	-1	700000
29415	-1	-1	700000
29419	-1	-1	700000
29421	-1	-1	800000
29422	-1	-1	800000
29423	-1	-1	800000
29424	-1	-1	800000
29425	-1	-1	800000
29426	-1	-1	800000
29429	-1	-1	800000
29431	26561	26562	990000
29432	26561	26562	990000
29433	26561	26562	990000
29434	26561	26562	990000
29435	26561	26562	990000
29436	26561	26562	990000
29437	26561	26562	990000
29439	26561	26562	990000
29441	26571	26572	990000
29442	26571	26572	990000
29443	26571	26572	990000
29444	26571	26572	990000
29445	26571	26572	990000
29446	26571	26572	990000
29447	26571	26572	990000
29448	26571	26572	990000
29449	26571	26572	990000
29451	-1	-1	100000
29459	-1	-1	100000
29461	-1	-1	100000
29462	-1	-1	100000
29469	-1	-1	100000
29471	-1	-1	500000
29472	-1	-1	500000
29473	-1	-1	500000
29479	-1	-1	500000
29481	-1	-1	600000
29482	-1	-1	600000
29483	-1	-1	600000
29484	-1	-1	600000
29489	-1	-1	600000
29491	-1	-1	700000
29492	-1	-1	700000
29493	-1	-1	700000
29494	-1	-1	700000
29495	-1	-1	700000
29499	-1	-1	700000
29501	-1	-1	800000
29502	-1	-1	800000
29503	-1	-1	800000
29504	-1	-1	800000
29505	-1	-1	800000
29506	-1	-1	800000
29509	-1	-1	800000
29511	26581	26582	990000
29512	26581	26582	990000
29513	26581	26582	990000
29514	26581	26582	990000
29515	26581	26582	990000
29516	26581	26582	990000
29517	26581	26582	990000
29519	26581	26582	990000
29521	26591	26592	990000
29522	26591	26592	990000
29523	26591	26592	990000
29524	26591	26592	990000
29525	26591	26592	990000
29526	26591	26592	990000
29527	26591	26592	990000
29528	26591	26592	990000
29529	26591	26592	990000
29531	-1	-1	300000
29532	-1	-1	300000
29539	-1	-1	300000
29541	-1	-1	100000
29542	-1	-1	100000
29549	-1	-1	100000
29551	-1	-1	500000
29552	-1	-1	500000
29553	-1	-1	500000
29559	-1	-1	500000
29561	-1	-1	600000
29562	-1	-1	600000
29563	-1	-1	600000
29564	-1	-1	600000
29569	-1	-1	600000
29571	-1	-1	700000
29572	-1	-1	700000
29573	-1	-1	700000
29574	-1	-1	700000
29575	-1	-1	700000
29579	-1	-1	700000
29581	-1	-1	800000
29582	-1	-1	800000
29583	-1	-1	800000
29584	-1	-1	800000
29585	-1	-1	800000
29586	-1	-1	800000
29589	-1	-1	800000
29591	26501	26502	990000
29592	26501	26502	990000
29593	26501	26502	990000
29594	26501	26502	990000
29595	26501	26502	990000
29596	26501	26502	990000
29597	26501	26502	990000
29599	26501	26502	990000
29601	26511	26512	990000
29602	26511	26512	990000
29603	26511	26512	990000
29604	26511	26512	990000
29605	26511	26512	990000
29606	26511	26512	990000
29607	26511	26512	990000
29608	26511	26512	990000
29609	26511	26512	990000
29611	-1	-1	100000
29612	-1	-1	100000
29619	-1	-1	100000
29621	-1	-1	500000
29622	-1	-1	500000
29623	-1	-1	500000
29629	-1	-1	500000
29631	-1	-1	600000
29632	-1	-1	600000
29633	-1	-1	600000
29634	-1	-1	600000
29639	-1	-1	600000
29641	-1	-1	700000
29642	-1	-1	700000
29643	-1	-1	700000
29644	-1	-1	700000
29645	-1	-1	700000
29649	-1	-1	700000
29651	-1	-1	800000
29652	-1	-1	800000
29653	-1	-1	800000
29654	-1	-1	800000
29655	-1	-1	800000
29656	-1	-1	800000
29659	-1	-1	800000
29661	26601	26602	990000
29662	26601	26602	990000
29663	26601	26602	990000
29664	26601	26602	990000
29665	26601	26602	990000
29666	26601	26602	990000
29667	26601	26602	990000
29669	26601	26602	990000
29671	26611	26612	990000
29672	26611	26612	990000
29673	26611	26612	990000
29674	26611	26612	990000
29675	26611	26612	990000
29676	26611	26612	990000
29677	26611	26612	990000
29678	26611	26612	990000
29679	26611	26612	990000
29681	-1	-1	100000
29682	-1	-1	100000
29689	-1	-1	100000
29691	-1	-1	500000
29692	-1	-1	500000
29693	-1	-1	500000
29699	-1	-1	500000
29701	-1	-1	600000
29702	-1	-1	600000
29703	-1	-1	600000
29704	-1	-1	600000
29709	-1	-1	600000
29711	-1	-1	700000
29712	-1	-1	700000
29713	-1	-1	700000
29714	-1	-1	700000
29715	-1	-1	700000
29719	-1	-1	700000
29721	-1	-1	800000
29722	-1	-1	800000
29723	-1	-1	800000
29724	-1	-1	800000
29725	-1	-1	800000
29726	-1	-1	800000
29729	-1	-1	800000
29731	26621	26622	990000
29732	26621	26622	990000
29733	26621	26622	990000
29734	26621	26622	990000
29735	26621	26622	990000
29736	26621	26622	990000
29737	26621	26622	990000
29739	26621	26622	990000
29741	26631	26632	990000
29742	26631	26632	990000
29743	26631	26632	990000
29744	26631	26632	990000
29745	26631	26632	990000
29746	26631	26632	990000
29747	26631	26632	990000
29748	26631	26632	990000
29749	26631	26632	990000
29751	-1	-1	100000
29752	-1	-1	100000
29759	-1	-1	100000
29761	-1	-1	500000
29762	-1	-1	500000
29763	-1	-1	500000
29769	-1	-1	500000
29771	-1	-1	600000
29772	-1	-1	600000
29773	-1	-1	600000
29774	-1	-1	600000
29779	-1	-1	600000
29781	-1	-1	700000
29782	-1	-1	700000
29783	-1	-1	700000
29784	-1	-1	700000
29785	-1	-1	700000
29789	-1	-1	700000
29791	-1	-1	800000
29792	-1	-1	800000
29793	-1	-1	800000
29794	-1	-1	800000
29795	-1	-1	800000
29796	-1	-1	800000
29799	-1	-1	800000
29801	26641	26642	990000
29802	26641	26642	990000
29803	26641	26642	990000
29804	26641	26642	990000
29805	26641	26642	990000
29806	26641	26642	990000
29807	26641	26642	990000
29809	26641	26642	990000
29811	26651	26652	990000
29812	26651	26652	990000
29813	26651	26652	990000
29814	26651	26652	990000
29815	26651	26652	990000
29816	26651	26652	990000
29817	26651	26652	990000
29818	26651	26652	990000
29819	26651	26652	990000
29821	-1	-1	100000
29822	-1	-1	100000
29829	-1	-1	100000
29831	-1	-1	500000
29832	-1	-1	500000
29833	-1	-1	500000
29839	-1	-1	500000
29841	-1	-1	600000
29842	-1	-1	600000
29843	-1	-1	600000
29844	-1	-1	600000
29849	-1	-1	600000
29851	-1	-1	700000
29852	-1	-1	700000
29853	-1	-1	700000
29854	-1	-1	700000
29855	-1	-1	700000
29859	-1	-1	700000
29861	-1	-1	800000
29862	-1	-1	800000
29863	-1	-1	800000
29864	-1	-1	800000
29865	-1	-1	800000
29866	-1	-1	800000
29869	-1	-1	800000
29871	25341	25342	990000
29872	25341	25342	990000
29873	25341	25342	990000
29874	25341	25342	990000
29875	25341	25342	990000
29876	25341	25342	990000
29877	25341	25342	990000
29879	25341	25342	990000
29881	25651	25652	990000
29882	25651	25652	990000
29883	25651	25652	990000
29884	25651	25652	990000
29885	25651	25652	990000
29886	25651	25652	990000
29887	25651	25652	990000
29888	25651	25652	990000
29889	25651	25652	990000
29891	-1	-1	100000
29892	-1	-1	100000
29899	-1	-1	100000
29901	-1	-1	500000
29902	-1	-1	500000
29903	-1	-1	500000
29909	-1	-1	500000
29911	-1	-1	600000
29912	-1	-1	600000
29913	-1	-1	600000
29914	-1	-1	600000
29919	-1	-1	600000
29921	-1	-1	700000
29922	-1	-1	700000
29923	-1	-1	700000
29924	-1	-1	700000
29925	-1	-1	700000
29929	-1	-1	700000
29931	-1	-1	800000
29932	-1	-1	800000
29933	-1	-1	800000
29934	-1	-1	800000
29935	-1	-1	800000
29936	-1	-1	800000
29939	-1	-1	800000
29941	26581	26582	990000
29942	26581	26582	990000
29943	26581	26582	990000
29944	26581	26582	990000
29945	26581	26582	990000
29946	26581	26582	990000
29947	26581	26582	990000
29949	26581	26582	990000
29951	26591	26592	990000
29952	26591	26592	990000
29953	26591	26592	990000
29954	26591	26592	990000
29955	26591	26592	990000
29956	26591	26592	990000
29957	26591	26592	990000
29958	26591	26592	990000
29959	26591	26592	990000
29961	-1	-1	300000
29962	-1	-1	300000
29969	-1	-1	300000
29971	-1	-1	100000
29972	-1	-1	100000
29979	-1	-1	100000
29981	-1	-1	500000
29982	-1	-1	500000
29983	-1	-1	500000
29989	-1	-1	500000
29991	-1	-1	600000
29992	-1	-1	600000
29993	-1	-1	600000
29994	-1	-1	600000
29999	-1	-1	600000
30001	-1	-1	700000
30002	-1	-1	700000
30003	-1	-1	700000
30004	-1	-1	700000
30005	-1	-1	700000
30009	-1	-1	700000
30011	-1	-1	800000
30012	-1	-1	800000
30013	-1	-1	800000
30014	-1	-1	800000
30015	-1	-1	800000
30016	-1	-1	800000
30019	-1	-1	800000
30021	26641	26642	990000
30022	26641	26642	990000
30023	26641	26642	990000
30024	26641	26642	990000
30025	26641	26642	990000
30026	26641	26642	990000
30027	26641	26642	990000
30029	26641	26642	990000
30031	26651	26652	990000
30032	26651	26652	990000
30033	26651	26652	990000
30034	26651	26652	990000
30035	26651	26652	990000
30036	26651	26652	990000
30037	26651	26652	990000
30038	26651	26652	990000
30039	26651	26652	990000
30041	-1	-1	100000
30042	-1	-1	100000
30049	-1	-1	100000
30051	-1	-1	500000
30052	-1	-1	500000
30053	-1	-1	500000
30059	-1	-1	500000
30061	-1	-1	600000
30062	-1	-1	600000
30063	-1	-1	600000
30064	-1	-1	600000
30069	-1	-1	600000
30071	-1	-1	700000
30072	-1	-1	700000
30073	-1	-1	700000
30074	-1	-1	700000
30075	-1	-1	700000
30079	-1	-1	700000
30081	-1	-1	800000
30082	-1	-1	800000
30083	-1	-1	800000
30084	-1	-1	800000
30085	-1	-1	800000
30086	-1	-1	800000
30089	-1	-1	800000
30091	26661	26662	990000
30092	26661	26662	990000
30093	26661	26662	990000
30094	26661	26662	990000
30095	26661	26662	990000
30096	26661	26662	990000
30097	26661	26662	990000
30099	26661	26662	990000
30101	26671	26672	990000
30102	26671	26672	990000
30103	26671	26672	990000
30104	26671	26672	990000
30105	26671	26672	990000
30106	26671	26672	990000
30107	26671	26672	990000
30108	26671	26672	990000
30109	26671	26672	990000
30111	-1	-1	100000
30112	-1	-1	100000
30119	-1	-1	100000
30121	-1	-1	500000
30122	-1	-1	500000
30123	-1	-1	500000
30129	-1	-1	500000
30131	-1	-1	600000
30132	-1	-1	600000
30133	-1	-1	600000
30134	-1	-1	600000
30139	-1	-1	600000
30141	-1	-1	700000
30142	-1	-1	700000
30143	-1	-1	700000
30144	-1	-1	700000
30145	-1	-1	700000
30149	-1	-1	700000
30151	-1	-1	800000
30152	-1	-1	800000
30153	-1	-1	800000
30154	-1	-1	800000
30155	-1	-1	800000
30156	-1	-1	800000
30159	-1	-1	800000
30161	26361	26362	990000
30162	26361	26362	990000
30163	26361	26362	990000
30164	26361	26362	990000
30165	26361	26362	990000
30166	26361	26362	990000
30167	26361	26362	990000
30169	26361	26362	990000
30171	26371	26372	990000
30172	26371	26372	990000
